Date,Open,High,Low,Close
18-Mar-05,6664.65,6710.98,6595.53,6700.34
21-Mar-05,6716.41,6734.72,6633.52,6656.69
22-Mar-05,6655.78,6656.31,6520.15,6535.45
23-Mar-05,6533.65,6568.2,6434.81,6454.46
24-Mar-05,6456.02,6514.73,6412.89,6442.87
28-Mar-05,6471.47,6555.1,6471.47,6510.74
29-Mar-05,6512.98,6512.98,6326.73,6367.86
30-Mar-05,6371.4,6400.07,6321.31,6381.4
31-Mar-05,6404.78,6509.02,6404.78,6492.82
01-Apr-05,6506.6,6618.08,6468.52,6605.04
04-Apr-05,6616.83,6649.42,6586.25,6604.42
05-Apr-05,6611.53,6621.91,6532.94,6550.29
06-Apr-05,6555.92,6617.2,6551.68,6606.41
07-Apr-05,6629.12,6644.69,6530.97,6545.64
08-Apr-05,6544.81,6560.88,6456.84,6479.54
11-Apr-05,6477.14,6477.14,6382.13,6397.52
12-Apr-05,6407.39,6472.04,6404.35,6464.61
13-Apr-05,6466.92,6515.82,6449.33,6467.92
15-Apr-05,6339.73,6339.73,6232.37,6248.34
18-Apr-05,6220.98,6220.98,6118.42,6156.78
19-Apr-05,6181.39,6269.75,6121.42,6134.86
20-Apr-05,6169.83,6259.28,6151.26,6243.74
21-Apr-05,6249.29,6305.88,6174.3,6299.2
22-Apr-05,6329.85,6374.03,6302.03,6346.57
25-Apr-05,6338.67,6391.73,6308.48,6377.85
26-Apr-05,6374.28,6377.54,6323.32,6339.98
27-Apr-05,6323.9,6358.59,6258.07,6278.5
28-Apr-05,6271.61,6293.97,6232.48,6284.2
29-Apr-05,6283.07,6288.44,6138.47,6154.44
02-May-05,6183.07,6223.78,6140.97,6195.15
03-May-05,6200.39,6246.63,6189.16,6216.77
04-May-05,6218.95,6295.14,6218.95,6289.55
05-May-05,6322.02,6391.32,6322.02,6359.65
06-May-05,6367.25,6404.36,6333.83,6388.48
09-May-05,6391.8,6487.12,6391.8,6481.35
10-May-05,6486.08,6494.91,6439.69,6454.71
11-May-05,6420.25,6456.52,6380.76,6445.13
12-May-05,6442.86,6482.39,6432.17,6456.82
13-May-05,6447.72,6463.14,6418.78,6451.54
16-May-05,6456.97,6532.17,6456.97,6528.03
17-May-05,6545.22,6568.61,6449.98,6466
18-May-05,6457.37,6458.29,6380.53,6447
19-May-05,6461.07,6538.19,6460.24,6478.94
20-May-05,6462.16,6512.96,6438.6,6499.5
23-May-05,6504.49,6549.57,6499.21,6539.83
24-May-05,6563.02,6579.05,6522.8,6565.37
25-May-05,6566.84,6612.25,6537.61,6597.6
26-May-05,6599.27,6685.33,6587.57,6670.78
27-May-05,6689.56,6772.74,6689.14,6707.72
30-May-05,6697.15,6724.99,6642.61,6663.55
31-May-05,6666.17,6722.55,6647.7,6715.11
01-Jun-05,6729.39,6763.28,6710.37,6729.9
02-Jun-05,6733.46,6756.62,6647.36,6655.56
03-Jun-05,6664.98,6761.13,6647.69,6748.85
04-Jun-05,6744.31,6772.09,6736.59,6753
06-Jun-05,6747.2,6813.91,6740.63,6758.19
07-Jun-05,6756.6,6795.03,6737.09,6781.25
08-Jun-05,6768.2,6862.83,6768.2,6858.24
09-Jun-05,6858.7,6862.79,6813.2,6832.53
10-Jun-05,6833.58,6883.67,6774.14,6781.99
13-Jun-05,6790.33,6843.62,6757.04,6832.68
14-Jun-05,6847.62,6865.18,6819.31,6860.18
15-Jun-05,6876.79,6916.33,6858.08,6906.98
16-Jun-05,6906.12,6933.26,6869.47,6900.41
17-Jun-05,6913.07,6921.6,6855.55,6906.52
20-Jun-05,6940.06,7001.55,6940.06,6984.55
21-Jun-05,6985.91,7083.58,6967.95,7076.52
22-Jun-05,7079.87,7167.32,7079.87,7145.34
23-Jun-05,7142.91,7156.55,7090.48,7119.76
24-Jun-05,7104.43,7178.04,7058.01,7148.62
27-Jun-05,7136.39,7228.21,7133.94,7151.08
28-Jun-05,7158.66,7175.15,7036.06,7049
29-Jun-05,7059.37,7125.21,7034.48,7119.88
30-Jun-05,7154.27,7218.28,7154.27,7193.85
01-Jul-05,7165.45,7228.57,7154.93,7210.77
04-Jul-05,7186.74,7284.41,7186.74,7277.31
05-Jul-05,7275,7308.72,7209.86,7220.25
06-Jul-05,7227.22,7296.18,7227.22,7287.6
07-Jul-05,7281.07,7306.54,7123.11,7145.13
08-Jul-05,7171.52,7240.39,7158.14,7212.08
11-Jul-05,7227.51,7320.25,7227.51,7306.74
12-Jul-05,7297.95,7352.46,7217.6,7303.95
13-Jul-05,7303.19,7338.01,7236.78,7247.91
14-Jul-05,7262.86,7263.03,7163.85,7187.7
15-Jul-05,7192.45,7283.04,7178.09,7271.54
18-Jul-05,7325.65,7359.81,7308.87,7347.1
19-Jul-05,7348.6,7385.69,7317.85,7346.63
20-Jul-05,7373.94,7392.67,7334.48,7342.89
21-Jul-05,7345.98,7380.69,7275.59,7304.32
22-Jul-05,7306.64,7429.95,7273.19,7423.25
25-Jul-05,7427.65,7526.88,7427.65,7505.6
26-Jul-05,7524.1,7564.79,7473.24,7552.77
27-Jul-05,7559.76,7620.37,7504.96,7605.03
29-Jul-05,7556.17,7708.59,7545.79,7635.42
01-Aug-05,7632.01,7681.11,7596.74,7669.45
02-Aug-05,7683.13,7762.8,7683.13,7756.04
03-Aug-05,7774.29,7843.77,7740.83,7756.47
04-Aug-05,7810.05,7826.36,7756.97,7797.08
05-Aug-05,7806.11,7817.61,7738.64,7754
08-Aug-05,7760.67,7781.04,7594.94,7606.17
09-Aug-05,7617.46,7686.85,7559.8,7595.57
10-Aug-05,7615.9,7741.35,7615.9,7729.82
11-Aug-05,7749.01,7842.55,7727.5,7816.51
12-Aug-05,7835.7,7861.26,7755.58,7767.49
16-Aug-05,7774.27,7828.01,7737.76,7768.24
17-Aug-05,7771.78,7870.62,7735.37,7859.53
18-Aug-05,7902.84,7921.39,7791.91,7811.33
19-Aug-05,7817.74,7867.89,7760.69,7780.76
22-Aug-05,7814.93,7846.02,7711.18,7750.6
23-Aug-05,7764.86,7770.83,7601.34,7615.99
24-Aug-05,7615.68,7639.68,7537.5,7612
25-Aug-05,7651.11,7672.18,7595.84,7660.42
26-Aug-05,7701.07,7732.31,7644.41,7680.22
29-Aug-05,7693,7699.56,7566.21,7634.43
30-Aug-05,7681.67,7758.36,7679.44,7745
31-Aug-05,7746.8,7807.67,7726.98,7805.43
01-Sep-05,7818.9,7902.19,7818.9,7876.15
02-Sep-05,7888.11,7928.07,7836.34,7899.77
05-Sep-05,7901.35,7983.33,7901.35,7925.24
06-Sep-05,7931.42,7976.4,7914.41,7946.78
08-Sep-05,7957.35,8060.26,7957.35,8052.56
09-Sep-05,8060.89,8077.74,8015.75,8060.01
12-Sep-05,8072.99,8142.81,8072.99,8138.42
13-Sep-05,8137.39,8202.04,8121.08,8193.96
14-Sep-05,8207.53,8260.01,8144.32,8189.48
15-Sep-05,8208.21,8294.24,8203.77,8283.76
16-Sep-05,8296.88,8388.8,8268.6,8380.96
19-Sep-05,8399.51,8461.1,8382.96,8444.84
20-Sep-05,8412.71,8515.5,8376.12,8500.28
21-Sep-05,8499.33,8521.75,8261.58,8487.14
22-Sep-05,8480.62,8519.6,8186.13,8221.64
23-Sep-05,8255.05,8327.35,8121.81,8222.59
26-Sep-05,8280.06,8487.36,8280.06,8478.91
27-Sep-05,8497.25,8585.76,8444.98,8525.52
28-Sep-05,8535.81,8613.83,8475.68,8606.03
29-Sep-05,8588.47,8722.17,8588.47,8650.17
30-Sep-05,8672.66,8683.57,8527.38,8634.48
03-Oct-05,8662.99,8725.75,8662.99,8697.65
04-Oct-05,8706.7,8808.83,8706.7,8799.96
05-Oct-05,8815.67,8821.84,8695.69,8724.47
06-Oct-05,8693.2,8693.2,8508.43,8528.7
07-Oct-05,8525.8,8586.43,8410.69,8491.56
10-Oct-05,8516.44,8564.85,8465.9,8483.86
11-Oct-05,8547.95,8563.85,8381.96,8540.56
13-Oct-05,8520.48,8547.8,8346.32,8376.9
14-Oct-05,8389.45,8396.42,8180.1,8201.73
17-Oct-05,8230.47,8254.8,8131.77,8202.62
18-Oct-05,8232.26,8317.38,8067.91,8122.25
19-Oct-05,8066.06,8084.79,7922.89,7971.06
20-Oct-05,8075.82,8134.83,7838.02,7935.12
21-Oct-05,7930.5,8080.77,7901.14,8068.95
24-Oct-05,8096.49,8126.27,7898.41,7920.8
25-Oct-05,7974.17,8074.08,7921.44,7991.74
26-Oct-05,7996.92,8047.86,7951.05,7974.69
27-Oct-05,7989.35,7994.82,7766.99,7798.49
28-Oct-05,7795.03,7795.03,7656.15,7685.64
31-Oct-05,7717.07,7905.7,7717.07,7892.32
01-Nov-05,7989.86,8023.52,7914.77,7944.1
02-Nov-05,7953.28,8086.84,7891.23,8072.75
07-Nov-05,8083.59,8216.42,8049.65,8206.83
08-Nov-05,8218.82,8353.1,8213.75,8317.8
09-Nov-05,8332.01,8405.46,8269.09,8308.78
10-Nov-05,8314.39,8342.53,8265.26,8308.93
11-Nov-05,8332.94,8483.68,8332.94,8471.04
14-Nov-05,8503.7,8569.91,8416.89,8494.29
16-Nov-05,8511.1,8606.95,8503,8595.92
17-Nov-05,8611.79,8662.57,8547.34,8649.52
18-Nov-05,8669.84,8739.57,8661.6,8686.65
21-Nov-05,8699.27,8713.1,8586.92,8610.74
22-Nov-05,8602.82,8664.46,8518.18,8534.97
23-Nov-05,8542.61,8649.68,8537.48,8638.34
24-Nov-05,8655.14,8765.71,8655.14,8744.04
25-Nov-05,8760.7,8863.93,8760.7,8853.21
26-Nov-05,8858.2,8912.12,8858.2,8889.03
28-Nov-05,8905.68,9005.63,8905.68,8994.94
29-Nov-05,9000.65,9000.65,8875.82,8931.16
30-Nov-05,8962.92,9033.99,8768.8,8788.81
01-Dec-05,8813.82,8960.11,8769.56,8944.78
02-Dec-05,9010.58,9057.97,8943.7,8961.61
05-Dec-05,8965.83,9010.73,8803.37,8823.31
06-Dec-05,8827,8915.12,8783.93,8815.53
07-Dec-05,8825.93,8915.88,8825.93,8895.81
08-Dec-05,8912.74,8931.58,8826.39,8906.31
09-Dec-05,8907.72,9080.76,8907.72,9067.28
12-Dec-05,9092.65,9175.6,9092.65,9133.67
13-Dec-05,9160.76,9274.19,9111.03,9263.9
14-Dec-05,9264.99,9309.01,9199.85,9241.76
15-Dec-05,9259.78,9298.28,9117.26,9170.4
16-Dec-05,9191.63,9290.31,9137.16,9284.46
19-Dec-05,9263.32,9402.68,9263.32,9394.27
20-Dec-05,9400.25,9427.57,9310.63,9346.24
21-Dec-05,9349.24,9423.25,9272.76,9339.17
22-Dec-05,9398.62,9413.7,9328.76,9372.3
23-Dec-05,9417.29,9442.98,9237.94,9256.91
26-Dec-05,9254.09,9262.48,9050.51,9085.89
27-Dec-05,9071.25,9297.07,9020.8,9283.16
28-Dec-05,9292.18,9350.82,9207.27,9257.51
29-Dec-05,9272.63,9338.11,9271.63,9323.25
30-Dec-05,9339.32,9427.23,9311.53,9397.93
02-Jan-06,9422.49,9457.09,9366.09,9390.14
03-Jan-06,9401.83,9546.78,9390.79,9539.37
04-Jan-06,9523.29,9664.94,9523.29,9648.08
05-Jan-06,9638.27,9679.72,9571.31,9617.74
06-Jan-06,9635.09,9680.92,9535.66,9640.29
09-Jan-06,9643.92,9689.68,9539.63,9583.45
10-Jan-06,9584.47,9600.08,9418.63,9445.3
12-Jan-06,9334.13,9435.26,9303.71,9380.88
13-Jan-06,9425.07,9471.89,9362.25,9374.19
16-Jan-06,9382.86,9397.62,9287.09,9311.19
17-Jan-06,9317.99,9421.52,9289.23,9314.13
18-Jan-06,9293.8,9302.78,9158.44,9237.53
19-Jan-06,9271.63,9473.86,9271.63,9449.84
20-Jan-06,9493.39,9556.19,9466.1,9520.96
23-Jan-06,9467.56,9503.4,9432.93,9464.9
24-Jan-06,9503.42,9574.14,9503.42,9549.92
25-Jan-06,9580.3,9714.48,9580.3,9685.74
27-Jan-06,9764.26,9883.95,9764.26,9870.79
30-Jan-06,9896.46,9945.19,9803.68,9849.03
31-Jan-06,9892.23,9939.55,9873.37,9919.89
01-Feb-06,9959.24,9993.92,9819.32,9859.26
02-Feb-06,9890.9,9956.1,9816.01,9843.87
03-Feb-06,9834.97,9837.74,9713.51,9742.58
06-Feb-06,9746.09,10002.83,9739.71,9980.42
07-Feb-06,9993.39,10099.58,9972.43,10082.28
08-Feb-06,10083.53,10083.53,9958.55,10044.82
10-Feb-06,10066.36,10122.25,10057.07,10110.97
13-Feb-06,10117.5,10182.77,10096.28,10173.25
14-Feb-06,10180.51,10185.06,10064.46,10086.63
15-Feb-06,10144.9,10191.97,10036.01,10113.18
16-Feb-06,10133.42,10195.42,10110.46,10124.3
17-Feb-06,10168.55,10184.04,9970,9981.11
20-Feb-06,10002.36,10092.85,9896.64,10079.3
21-Feb-06,10108.16,10195.51,10108.16,10168.11
22-Feb-06,10179.26,10237.61,10157.26,10224.32
23-Feb-06,10268.51,10304.88,10228.22,10244.05
24-Feb-06,10256.74,10271.67,10177.12,10200.76
27-Feb-06,10214.58,10296.22,10109.34,10282.09
28-Feb-06,10308.71,10422.65,10206.06,10370.24
01-Mar-06,10368.75,10573.29,10344.26,10565.47
02-Mar-06,10597.19,10706.22,10593.8,10626.78
03-Mar-06,10649.28,10690,10556.03,10595.43
06-Mar-06,10616.99,10742.31,10616.99,10735.36
07-Mar-06,10747.87,10753.13,10661.62,10725.67
08-Mar-06,10728.39,10740.6,10493.91,10508.85
09-Mar-06,10533.89,10593.08,10376.54,10573.54
10-Mar-06,10581.64,10782.34,10581.64,10765.16
13-Mar-06,10795.99,10884.48,10782.53,10803.71
14-Mar-06,10796.82,10896.39,10761.22,10801.72
16-Mar-06,10859.39,10889.25,10830.19,10878.74
17-Mar-06,10902.26,10951.38,10844.03,10860.04
20-Mar-06,10903.25,10946.94,10889.41,10941.11
21-Mar-06,10945.62,11017.25,10863.61,10905.2
22-Mar-06,10900.02,10935.09,10784.42,10841.35
23-Mar-06,10861.95,10924.29,10792.98,10840.59
24-Mar-06,10851.8,10966.06,10851.8,10950.3
27-Mar-06,10996.36,11101.42,10996.36,11079.02
28-Mar-06,11114.43,11146.85,11051.13,11086.03
29-Mar-06,11103.87,11197.64,11103.87,11183.48
30-Mar-06,11241.78,11338.66,11227.82,11307.04
31-Mar-06,11325.96,11356.95,11231.16,11279.96
03-Apr-06,11342.96,11579.1,11342.96,11564.36
04-Apr-06,11599.8,11710.69,11570.11,11638.01
05-Apr-06,11671.14,11755.2,11653.39,11746.9
07-Apr-06,11845.13,11930.66,11564.87,11589.44
10-Apr-06,11620.38,11691.92,11535.28,11662.55
12-Apr-06,11693.15,11702.77,11302.78,11355.73
13-Apr-06,11366.91,11380.83,11008.43,11237.23
17-Apr-06,11323.74,11560.9,11323.74,11539.68
18-Apr-06,11624.97,11834.77,11624.97,11821.57
19-Apr-06,11880.05,11986.09,11799.62,11895.98
20-Apr-06,11941.49,12053.74,11866.21,12039.55
21-Apr-06,12053.9,12102,11860.35,12030.3
24-Apr-06,12063.73,12071.07,11882.48,11915.24
25-Apr-06,11943.08,11953,11621.61,11646.78
26-Apr-06,11677.05,11965.09,11635.4,11938.53
27-Apr-06,11968.8,12086.91,11803.49,11835.02
28-Apr-06,11698.68,11877.32,11344.61,11851.93
29-Apr-06,11881.51,12061.06,11881.51,12042.56
02-May-06,12103.78,12288.51,12103.78,12218.78
03-May-06,12231.12,12337.01,12134.19,12310.72
04-May-06,12343.63,12482.91,12264.14,12347.63
05-May-06,12373.47,12443.54,12304.59,12359.7
08-May-06,12393.22,12511.07,12393.22,12462.47
09-May-06,12488.38,12546.47,12356.04,12513.86
10-May-06,12546.93,12624.37,12530.98,12612.38
11-May-06,12631.54,12671.11,12397.02,12435.41
12-May-06,12400.71,12421.76,12224.44,12285.11
15-May-06,12272.64,12272.64,11770.76,11822.2
16-May-06,11861.18,11954.51,11378.96,11873.73
17-May-06,11962.87,12238.81,11962.87,12217.81
18-May-06,12163.98,12163.98,11330.45,11391.43
19-May-06,11549.67,11697.11,10799.01,10938.61
22-May-06,11071.63,11142.9,9826.91,10481.77
23-May-06,10590.67,10859.2,10185.48,10822.78
24-May-06,10830.98,11000.96,10504.59,10573.15
25-May-06,10520.9,10720.67,10274.93,10666.32
26-May-06,10735.14,11050.77,10735.14,10809.35
29-May-06,10855.03,10992.38,10781.61,10853.14
30-May-06,10886.61,10988.23,10722.92,10786.63
31-May-06,10679.49,10679.49,10111.96,10398.61
01-Jun-06,10472.46,10597.23,10017.82,10071.42
02-Jun-06,10104.57,10477.35,10011.45,10451.33
05-Jun-06,10537.08,10552.38,10186.33,10213.48
06-Jun-06,10087.96,10192.73,9884.89,9957.32
07-Jun-06,9919.28,10051.81,9609.21,9756.76
08-Jun-06,9664.9,9664.9,9200.8,9295.81
09-Jun-06,9270.78,9849.2,9262.2,9810.46
12-Jun-06,9858.47,9859.38,9428.03,9476.15
13-Jun-06,9360.06,9360.06,8993.58,9062.65
14-Jun-06,9156.97,9387.06,8799.01,8929.44
15-Jun-06,9133.36,9589.05,9092.16,9545.06
16-Jun-06,9703.06,10118.28,9703.06,9884.51
19-Jun-06,9903.11,10049.94,9755.21,9997.84
20-Jun-06,9958.33,9958.33,9745.17,9822.52
21-Jun-06,9828.93,10054.05,9752.65,10040.14
22-Jun-06,10093.38,10362.74,10093.38,10275.88
23-Jun-06,10201.31,10453.61,10025.19,10401.3
25-Jun-06,10443.6,10510.07,10367.04,10412.93
26-Jun-06,10427.85,10451.47,9991.12,10042.06
27-Jun-06,10058.29,10224.26,9901.58,10151.01
28-Jun-06,10067.55,10204.66,9909.76,10129.7
29-Jun-06,10193.94,10326.05,10109.56,10162.16
30-Jun-06,10316.12,10626.84,10316.12,10609.25
03-Jul-06,10616.97,10729.92,10589.46,10695.26
04-Jul-06,10755.45,10800.11,10644.72,10662.22
05-Jul-06,10641.33,10940.45,10611.35,10919.64
06-Jul-06,10836.49,10839.53,10703,10767.97
07-Jul-06,10813.75,10887.67,10440.02,10509.53
10-Jul-06,10484.25,10704.78,10461.73,10684.3
11-Jul-06,10699.62,10704.01,10566.71,10614.35
12-Jul-06,10604.64,10939.68,10549.85,10930.09
13-Jul-06,10922.61,10922.61,10797.49,10858.5
14-Jul-06,10782.98,10782.98,10563.76,10678.22
17-Jul-06,10647.26,10647.26,10262.57,10293.22
18-Jul-06,10336.62,10406.43,10149.85,10226.78
19-Jul-06,10320.59,10408.16,9972.73,10007.34
20-Jul-06,10189.67,10409.58,10189.67,10352.94
21-Jul-06,10336.38,10336.38,10035.24,10085.91
24-Jul-06,10042.47,10252.75,9875.35,10215.37
25-Jul-06,10351.75,10443.05,10302.62,10415.61
26-Jul-06,10465.34,10648.77,10362.61,10617.27
27-Jul-06,10671.77,10762.67,10589.68,10741.59
28-Jul-06,10787.65,10787.65,10603.83,10680.23
31-Jul-06,10759.19,10853.91,10710.29,10743.88
01-Aug-06,10737.5,10777.47,10645.99,10751.66
02-Aug-06,10747.13,10891.38,10730.13,10876.19
03-Aug-06,10929.03,11081.9,10875.87,10923.16
04-Aug-06,10939.8,11039.34,10810.04,10866.51
07-Aug-06,10863.28,10869.66,10780.01,10812.64
08-Aug-06,10839.53,11028.02,10839.53,11014.97
09-Aug-06,10990.73,11187.65,10939.21,11145.18
10-Aug-06,11175,11213.03,11051.75,11149.17
11-Aug-06,11181.34,11241.11,11069.25,11192.46
14-Aug-06,11221.86,11330.3,11221.86,11312.99
16-Aug-06,11384.05,11507.92,11384.05,11448.31
17-Aug-06,11498.47,11551.59,11379.44,11477.48
18-Aug-06,11498.51,11508.17,11409.11,11465.72
21-Aug-06,11488.03,11531.6,11375.9,11511.68
22-Aug-06,11547.42,11619.86,11460.93,11502.62
23-Aug-06,11579.92,11579.92,11374.86,11406.65
24-Aug-06,11367.74,11566.89,11297.23,11531.95
25-Aug-06,11589.35,11635.25,11542.1,11572.2
28-Aug-06,11583.73,11633.35,11552.44,11619.52
29-Aug-06,11651.96,11739.77,11651.96,11706.85
30-Aug-06,11735.05,11756.08,11643.38,11723.92
31-Aug-06,11754.07,11794.43,11675.08,11699.05
01-Sep-06,11699.57,11795.02,11666.01,11778.02
04-Sep-06,11824.49,11939.96,11824.49,11914.21
05-Sep-06,11927.42,11945.53,11847.93,11904.6
06-Sep-06,11908.53,11983.48,11904.92,11933.21
07-Sep-06,11893.33,11921.3,11815.43,11853.85
08-Sep-06,11859.44,11940.58,11825.22,11918.65
11-Sep-06,11959.56,11971.6,11505.6,11550.69
12-Sep-06,11564.95,11671.8,11444.18,11660.79
13-Sep-06,11723.78,11938.41,11723.78,11893.79
14-Sep-06,11936.8,12003.68,11892.24,11973.02
15-Sep-06,11977.69,12041.7,11847.61,12009.59
18-Sep-06,12006.19,12114.95,12006.19,12071.3
19-Sep-06,12103.44,12152.6,11915.21,11970.47
20-Sep-06,11946.32,12128.99,11833.61,12109.14
21-Sep-06,12167.91,12285.9,12167.91,12274.27
22-Sep-06,12244.41,12303.42,12170.2,12236.78
25-Sep-06,12257.27,12273.71,12145.09,12173.91
26-Sep-06,12206.79,12331.45,12160.58,12321.19
27-Sep-06,12359.01,12442.82,12339.98,12366.91
28-Sep-06,12388.66,12431.79,12340.17,12380.74
29-Sep-06,12414.66,12485.17,12381.29,12454.42
03-Oct-06,12473.79,12489.28,12343.8,12366.39
04-Oct-06,12401.09,12419.65,12178.83,12204.01
05-Oct-06,12299.21,12415.97,12299.21,12389.41
06-Oct-06,12391.26,12434.22,12357.69,12372.81
09-Oct-06,12335.82,12429.74,12261.49,12365.83
10-Oct-06,12416.43,12481.93,12341.34,12363.77
11-Oct-06,12446.72,12514.18,12301.51,12353.49
12-Oct-06,12387.89,12558.71,12315.02,12537.98
13-Oct-06,12632.62,12756.23,12632.62,12736.42
16-Oct-06,12785.03,12953.76,12785.03,12928.18
17-Oct-06,12981.53,12994.45,12819.35,12883.83
18-Oct-06,12875.38,12920.59,12830.84,12858.48
19-Oct-06,12881.8,12925.6,12654.98,12723.59
20-Oct-06,12756.41,12849.02,12679.85,12709.4
21-Oct-06,12785.29,12837.28,12714.72,12736.82
23-Oct-06,12757.31,12766.3,12612.36,12623.28
26-Oct-06,12636.16,12718.31,12636.16,12698.41
27-Oct-06,12741.85,12921.23,12741.85,12906.81
30-Oct-06,12925.43,13039.3,12844.85,13024.26
31-Oct-06,13048.76,13075.85,12907.94,12961.9
01-Nov-06,12992.62,13050.73,12937.3,13033.04
02-Nov-06,13062.52,13137.74,13014.65,13091.12
03-Nov-06,13119.34,13146.86,13017.84,13130.79
06-Nov-06,13155.11,13206.87,13111.65,13186.89
07-Nov-06,13208.79,13300.69,13135.21,13156.66
08-Nov-06,13176.08,13202.68,12950.07,13072.51
09-Nov-06,13107.78,13192.89,13069.85,13137.49
10-Nov-06,13187.51,13303.85,13104.98,13282.91
13-Nov-06,13295.24,13410.08,13287.28,13399
14-Nov-06,13439.71,13486.74,13380.77,13425.5
15-Nov-06,13476.28,13506.08,13390.79,13469.37
16-Nov-06,13500.7,13588.01,13459.28,13505.89
17-Nov-06,13678.04,13678.04,13383.43,13429.48
20-Nov-06,13390.95,13463.06,13200.36,13430.71
21-Nov-06,13434.58,13630.41,13434.58,13616.77
22-Nov-06,13625.09,13740.39,13625.09,13706.53
23-Nov-06,13667.13,13790.82,13643.47,13680.83
24-Nov-06,13669.81,13767.85,13665.52,13703.33
27-Nov-06,13716.46,13799.08,13716.46,13773.59
28-Nov-06,13690.67,13691.12,13577.38,13601.95
29-Nov-06,13649.2,13711.76,13586.04,13616.73
30-Nov-06,13630.9,13745.16,13630.58,13696.31
01-Dec-06,13729.67,13857.81,13725.78,13844.78
04-Dec-06,13846.71,13912.54,13828.51,13874.33
05-Dec-06,14028.47,14028.47,13905.65,13937.65
06-Dec-06,13951.09,14035.3,13847.67,13949
07-Dec-06,13962.94,14002.72,13915.74,13972.03
08-Dec-06,14007.67,14009.56,13756.86,13799.49
11-Dec-06,13783,13801.98,13261.73,13399.43
12-Dec-06,13413.61,13492.21,12801.65,12995.02
13-Dec-06,13011.37,13223,12830.38,13181.34
14-Dec-06,13256.81,13524.77,13239.79,13487.16
15-Dec-06,13545.6,13669.65,13545.6,13614.52
18-Dec-06,13695.6,13744.17,13416.4,13731.09
19-Dec-06,13737.36,13748.62,13237.39,13382.01
20-Dec-06,13452.69,13568.09,13232.56,13340.21
21-Dec-06,13313.91,13441.36,13182.35,13384.86
22-Dec-06,13398.13,13493.88,13362.11,13471.74
26-Dec-06,13501.44,13726.62,13490.77,13708.34
27-Dec-06,13734.01,13911.59,13734.01,13859.69
28-Dec-06,13893.29,13960.39,13819.77,13846.34
29-Dec-06,13873.03,13929.1,13770.06,13786.91
02-Jan-07,13827.77,13980.54,13797.44,13942.24
03-Jan-07,13969.45,14035.67,13897.42,14014.92
04-Jan-07,14029.04,14060.35,13850.38,13871.71
05-Jan-07,13768.79,13971.82,13763.39,13860.52
08-Jan-07,13855.89,13855.89,13599.87,13652.15
09-Jan-07,13650.96,13748.42,13493.38,13566.33
10-Jan-07,13569.57,13569.57,13336.52,13362.16
11-Jan-07,13331.38,13667.8,13303.22,13630.71
12-Jan-07,13729.07,14070.88,13729.07,14056.53
15-Jan-07,14110.44,14202.12,14103.12,14129.64
16-Jan-07,14146,14211.15,14070.65,14114.73
17-Jan-07,14116.25,14185.12,14089.63,14131.34
18-Jan-07,14165.77,14325.92,14140.35,14217.75
19-Jan-07,14271.24,14300.11,14067.52,14182.71
22-Jan-07,14217.8,14259.07,14111.75,14209.24
23-Jan-07,14212.12,14212.12,14025.74,14041.24
24-Jan-07,14069.61,14156.46,14043.54,14110.46
25-Jan-07,14151.62,14307.19,14115.4,14282.72
29-Jan-07,14306.97,14316.54,14185.92,14211.96
31-Jan-07,14219.38,14269.31,14045.61,14090.92
01-Feb-07,14124.36,14278.08,14109.91,14267.18
02-Feb-07,14293.11,14462.77,14293.11,14403.77
05-Feb-07,14432.09,14526.51,14372.36,14515.9
06-Feb-07,14541.24,14564.8,14452.78,14478.19
07-Feb-07,14493.56,14663.26,14478.45,14643.13
08-Feb-07,14690.58,14697.69,14523.16,14652.09
09-Feb-07,14684.35,14723.88,14493.67,14538.9
12-Feb-07,14529.28,14529.28,14146.22,14190.7
13-Feb-07,14168.33,14363.74,13957.7,14090.98
14-Feb-07,13990.41,14036.61,13805.36,14009.9
15-Feb-07,14107.09,14372.96,14107.09,14355.55
19-Feb-07,14406.88,14479.18,14372.07,14402.9
20-Feb-07,14449.23,14466.76,14230.47,14253.38
21-Feb-07,14199.07,14312.88,14157.72,14188.49
22-Feb-07,14200.11,14287.03,13978.05,14021.31
23-Feb-07,14071.27,14071.27,13568.08,13632.53
26-Feb-07,13684.95,13723.4,13383.88,13649.52
27-Feb-07,13703.41,13703.41,13408.56,13478.83
28-Feb-07,13045.12,13298.52,12800.91,12938.09
01-Mar-07,13013.74,13193.13,12861.35,13159.55
02-Mar-07,13139.1,13254.03,12836.75,12886.13
05-Mar-07,12716.85,12716.85,12344.44,12415.04
06-Mar-07,12573.01,12760.22,12427.13,12697.09
07-Mar-07,12792.9,12902.18,12390.46,12579.75
08-Mar-07,12649.77,13099.83,12596.86,13049.35
09-Mar-07,13107.37,13145.72,12788.16,12884.99
12-Mar-07,12916.67,13056.86,12844.99,12902.63
13-Mar-07,12924.5,13026.85,12817.62,12982.98
14-Mar-07,12694.36,12694.36,12504.1,12529.62
15-Mar-07,12655.94,12789.81,12510.75,12543.85
16-Mar-07,12570.52,12638.78,12316.1,12430.4
19-Mar-07,12484.64,12655,12426.66,12644.99
20-Mar-07,12746.94,12798.8,12674.77,12705.94
21-Mar-07,12735.91,12964.94,12664.33,12945.88
22-Mar-07,13071.81,13326.24,13071.81,13308.03
