05-Mar-03,-0.523068421,-0.516314768,-0.020774505,-0.155316265,-0.123727514,-0.300262439,0.024037071,-0.364739501,-0.278465075,-0.442567599,Down
06-Mar-03,-0.523706391,-0.518291989,-0.026884857,-0.126233873,-0.192269907,-0.353542127,0.026643514,-0.579653475,0.474724739,-0.366396197,Down
07-Mar-03,-0.524577631,-0.520354383,-0.034922285,-0.171140394,-0.281499564,-0.402228632,0.029032257,-0.553448475,0.268246659,-0.423254064,Down
10-Mar-03,-0.525687113,-0.521857625,-0.032912159,-0.146862315,-0.373407075,-0.473012633,0.032345121,-0.552229038,0.303503412,-0.395682268,Down
11-Mar-03,-0.526405006,-0.520252066,-0.025150028,-0.085945888,-0.399095343,-0.341532701,0.035767376,-0.349518845,-0.41917117,-0.311345719,Up
12-Mar-03,-0.527255106,-0.522731474,-0.034637761,-0.11713114,-0.422907455,-0.362465002,0.038703824,-0.558793806,0.472207781,-0.288442441,Down
13-Mar-03,-0.528210904,-0.522833238,-0.035892744,-0.118889472,-0.458416415,-0.420563756,0.040736204,-0.509443175,-0.016102961,-0.282245174,Down
17-Mar-03,-0.52933429,-0.524123548,-0.038498064,-0.128027391,-0.48914225,-0.455310415,0.04299353,-0.467076155,-0.025368651,-0.297810489,Down
19-Mar-03,-0.530216552,-0.522117567,-0.027926062,-0.059721662,-0.486206012,-0.339334321,0.045292261,-0.278347875,-0.181604996,-0.175828697,Up
20-Mar-03,-0.530509735,-0.518149298,-0.014015129,0.019909325,-0.423324563,-0.144578818,0.045018663,0.110650372,-0.437181436,0.0512084,Up
21-Mar-03,-0.530656411,-0.517749982,-0.007406475,0.027262769,-0.352316238,-0.105857986,0.043659642,0.14657203,-0.174053261,0.196500461,Up
22-Mar-03,-0.530496,-0.51672238,0.00118616,0.09231788,-0.267317464,-0.015908987,0.040231997,0.368463844,-0.093612239,0.279784109,Up
24-Mar-03,-0.530567783,-0.521056781,-0.006686705,-0.019372069,-0.208291987,-0.08312147,0.036925038,-0.081239668,0.499431024,0.036459938,Down
25-Mar-03,-0.530485599,-0.521053462,-0.011142202,-0.019301589,-0.158681288,-0.040544563,0.036600431,-0.080895375,-0.432225246,-0.123183143,Up
26-Mar-03,-0.530549639,-0.520878693,-0.003761487,-0.015589675,-0.13131847,-0.084217092,0.036998452,-0.062762632,0.378228073,-0.034518488,Down
27-Mar-03,-0.530511713,-0.522360364,-0.007598721,-0.047058722,-0.104066026,-0.051468831,0.036148938,-0.216489276,0.479004245,-0.140743013,Down
28-Mar-03,-0.530471017,-0.522435029,-0.004218264,-0.048644509,-0.076746475,-0.050517567,0.036187416,-0.224235859,-0.006882398,-0.196875924,Up
31-Mar-03,-0.530675572,-0.526125104,-0.020057811,-0.209057224,-0.108260459,-0.123105998,0.036954191,-0.556719396,0.399193146,-0.389139206,Down
01-Apr-03,-0.530902962,-0.524342563,-0.026135866,-0.080729757,-0.116430891,-0.130551658,0.03923097,-0.371373157,-0.326888128,-0.316771598,Up
02-Apr-03,-0.531332195,-0.522349303,-0.021703438,-0.039025781,-0.139351832,-0.206035165,0.040588186,-0.177248268,-0.414431049,-0.156480738,Up
03-Apr-03,-0.531609099,-0.520459467,-0.019305744,-0.001348819,-0.150479402,-0.1473909,0.039841364,0.006804103,-0.382829708,0.00672375,Up
04-Apr-03,-0.531897534,-0.519544691,-0.004708877,0.024276486,-0.176941944,-0.151455724,0.037715404,0.131984001,-0.458460365,0.134321971,Up
07-Apr-03,-0.531474293,-0.516915401,0.002593402,0.152736988,-0.110005585,0.078878557,0.035171251,0.369407312,-0.330857476,0.308460714,Up
08-Apr-03,-0.531279629,-0.519148693,-0.004102917,0.027543121,-0.091786821,-0.007066613,0.031514619,0.147941548,0.474924915,0.169650809,Down
09-Apr-03,-0.531292799,-0.521007558,-0.005151812,-0.010191783,-0.089687482,-0.06766458,0.029103881,-0.036393873,0.141109204,0.002082146,Down
10-Apr-03,-0.531753232,-0.526865664,-0.021234358,-0.129111183,-0.121599185,-0.163482127,0.02928078,-0.536544255,0.414542301,-0.276659879,Down
11-Apr-03,-0.532417768,-0.52893746,-0.016734259,-0.151314012,-0.161529232,-0.196024915,0.033008892,-0.468909994,0.111789538,-0.378486967,Down
15-Apr-03,-0.532707955,-0.52896456,-0.021766495,-0.099122921,-0.118773771,-0.131660507,0.037725201,-0.42493671,-0.184138207,-0.350107179,Down
16-Apr-03,-0.532982825,-0.527032137,-0.021935672,-0.06326064,-0.111979712,-0.127649437,0.041315959,-0.295635824,-0.357960681,-0.239275929,Up
17-Apr-03,-0.533731692,-0.529676913,-0.034545483,-0.099486828,-0.135494119,-0.232036596,0.042475187,-0.472601147,0.211120642,-0.271340485,Down
21-Apr-03,-0.534603215,-0.528987236,-0.035171436,-0.090040141,-0.169987795,-0.270774516,0.043942693,-0.426453978,-0.176598428,-0.221712425,Up
22-Apr-03,-0.53563283,-0.529619394,-0.044240842,-0.098698972,-0.2178152,-0.311608136,0.044502487,-0.468752465,-0.005941208,-0.207543261,Down
23-Apr-03,-0.537147127,-0.53173267,-0.043907102,-0.12769366,-0.326879807,-0.437456288,0.04530407,-0.590445139,0.475083769,-0.221575517,Down
24-Apr-03,-0.538490274,-0.532291269,-0.040291336,-0.132451587,-0.389104675,-0.425422503,0.046614298,-0.583907294,0.411939045,-0.259675093,Down
25-Apr-03,-0.539718058,-0.53302132,-0.026031284,-0.135024563,-0.437654426,-0.41599357,0.047863462,-0.53568181,-0.019786499,-0.363829891,Down
28-Apr-03,-0.540275484,-0.532320029,-0.018319906,-0.084545618,-0.420322062,-0.291963709,0.049314279,-0.378020484,-0.34256345,-0.318478004,Up
29-Apr-03,-0.540545266,-0.531577257,-0.016179052,-0.055432676,-0.383032057,-0.188011557,0.04997433,-0.25739613,0.177536655,-0.155273681,Up
30-Apr-03,-0.540757735,-0.531043546,-0.020068577,-0.040398677,-0.360193125,-0.15731697,0.04893568,-0.183954882,-0.363664235,-0.119293363,Up
02-May-03,-0.541129032,-0.530665247,-0.011662036,-0.006863736,-0.338259337,-0.252979432,0.047880725,-0.020136322,-0.417955679,-0.063622687,Up
05-May-03,-0.541180072,-0.530176334,-0.012220319,0.013967075,-0.29413504,-0.097503375,0.046651585,0.081622418,0.158766459,0.100139967,Down
06-May-03,-0.541202511,-0.529206804,-0.00776636,0.048666018,-0.240189678,-0.078292608,0.044470141,0.251127136,-0.20459858,0.209371545,Up
07-May-03,-0.541229642,-0.529884867,-0.003775329,0.024398532,-0.192314808,-0.081149316,0.042312783,0.132580197,0.443239057,0.191870107,Down
08-May-03,-0.541148984,-0.530943441,-0.005165653,-0.006588026,-0.145214612,-0.005833343,0.040361279,-0.018789476,0.299872072,0.028987418,Down
09-May-03,-0.541076805,-0.531585,-0.004919578,-0.030949229,-0.105738488,-0.012589086,0.039463535,-0.137794221,0.162982791,-0.112150289,Down
12-May-03,-0.540970825,-0.531984316,-0.007980137,-0.046111977,-0.071158758,0.015356136,0.0389129,-0.211864416,0.265609813,-0.185114723,Down
13-May-03,-0.540835679,-0.530997641,-0.007301893,-0.04822884,-0.057034499,0.033029817,0.038476418,-0.222205313,-0.24831455,-0.13419956,Up
14-May-03,-0.54058811,-0.529154816,-0.003661519,0.052867333,-0.014914645,0.089324349,0.037467434,0.271650603,-0.398442688,0.143078066,Up
15-May-03,-0.540287523,-0.528102326,-0.001786735,0.110606233,0.043813926,0.110814146,0.035865728,0.3570762,-0.324379651,0.287156161,Up
16-May-03,-0.539779102,-0.525690392,0.003560785,0.180221577,0.116574825,0.174635302,0.03320375,0.382895129,-0.42528657,0.358469889,Up
19-May-03,-0.539392375,-0.526392237,-0.001086959,0.054566024,0.132364499,0.11387993,0.030023753,0.143121491,0.439389428,0.281756105,Down
20-May-03,-0.538997169,-0.525339746,0.003725348,0.053273827,0.13415656,0.116388805,0.026894345,0.273636335,-0.413993593,0.198294725,Up
21-May-03,-0.538565619,-0.525662186,0.005772385,0.045088725,0.142203354,0.139687963,0.024633424,0.179520797,0.464805137,0.202275834,Down
22-May-03,-0.538118016,-0.526563688,0.005049539,0.012599801,0.149665851,0.150490312,0.022057469,0.074943269,0.2978904,0.088741003,Down
23-May-03,-0.537553694,-0.526063161,0.007551815,0.024485749,0.171225527,0.210213862,0.020677342,0.133006252,-0.041082544,0.067704795,Up
26-May-03,-0.536683755,-0.523472033,0.012013465,0.08649394,0.222798394,0.283822161,0.01939598,0.372866118,-0.397361295,0.178997702,Up
27-May-03,-0.535998023,-0.524287809,0.004620446,0.051528955,0.261596024,0.213983921,0.017796287,0.173031846,0.413137818,0.205622763,Down
28-May-03,-0.535226376,-0.521604319,0.009155917,0.099998382,0.279926151,0.22864389,0.01567925,0.386330962,-0.439233089,0.291948494,Up
29-May-03,-0.534371302,-0.519735499,0.007645632,0.136941119,0.29016827,0.241176358,0.013583339,0.355815977,-0.356658678,0.348072534,Up
30-May-03,-0.533669461,-0.518822936,0.012134964,0.092992876,0.256243433,0.216884682,0.010777504,0.292118778,-0.009548439,0.316231825,Up
02-Jun-03,-0.532751025,-0.51740542,0.013150024,0.087323513,0.268983419,0.28347192,0.007307894,0.334562915,-0.21262432,0.268918685,Up
03-Jun-03,-0.532078124,-0.518755461,0.010292477,0.038158628,0.263104842,0.184867195,0.004338923,0.199798421,0.393026839,0.183548405,Down
04-Jun-03,-0.531177153,-0.516846267,0.018108437,0.076321126,0.275251694,0.233881263,0.001930486,0.385957951,-0.382047137,0.179674341,Up
05-Jun-03,-0.529925686,-0.514318189,0.023746633,0.127673519,0.320005967,0.309202978,-0.00038699,0.35389746,-0.192575219,0.246078743,Up
06-Jun-03,-0.528493404,-0.512048395,0.022853073,0.106925144,0.352068156,0.321939219,-0.003640011,0.366392101,-0.253658421,0.272458609,Up
09-Jun-03,-0.527133357,-0.510164089,0.030361439,0.101155517,0.357770311,0.317157554,-0.00723662,0.354156186,-0.240178876,0.266029535,Up
10-Jun-03,-0.525959891,-0.512805546,0.01555387,0.032115936,0.350220233,0.233989134,-0.010418092,0.170279804,0.410876497,0.17207783,Down
11-Jun-03,-0.524919084,-0.511420108,0.014209685,0.047910686,0.329962376,0.219178757,-0.01216155,0.247437328,-0.161255537,0.14628621,Up
12-Jun-03,-0.52394096,-0.510164642,0.015163226,0.065247628,0.302079466,0.211418567,-0.013568111,0.332128481,-0.326357841,0.169814731,Up
13-Jun-03,-0.522960915,-0.509233274,0.013811351,0.083535745,0.298401415,0.211664531,-0.015387617,0.35434396,-0.091722602,0.182040084,Up
16-Jun-03,-0.522224651,-0.510201145,0.014874088,0.050090405,0.283920778,0.148497353,-0.016928504,0.258085284,0.219033768,0.114396087,Down
17-Jun-03,-0.520816899,-0.504980727,0.02408191,0.158891723,0.330876086,0.267479234,-0.017538011,0.386996286,-0.433261465,0.277439098,Up
18-Jun-03,-0.519604659,-0.504984599,0.017041087,0.075534795,0.330570268,0.249926727,-0.019112186,0.3057327,0.145211133,0.295974651,Down
19-Jun-03,-0.518517164,-0.503677144,0.01436502,0.082475194,0.312991813,0.23685493,-0.021695675,0.341021041,-0.156341214,0.268500106,Up
20-Jun-03,-0.517407851,-0.501193865,0.016030641,0.116224238,0.316608401,0.239268509,-0.023572305,0.389933155,-0.45086639,0.256558245,Up
23-Jun-03,-0.516706575,-0.503302163,0.017513243,0.04150669,0.293409881,0.125314232,-0.024690993,0.190677197,0.458910058,0.19107685,Down
24-Jun-03,-0.515814084,-0.504072588,0.011518238,0.022036395,0.289489763,0.20442909,-0.025852008,0.121041131,0.264509921,0.094847758,Up
25-Jun-03,-0.51466854,-0.500211061,0.01876515,0.08810702,0.305122852,0.235441421,-0.025756694,0.359306463,-0.357090588,0.188149342,Up
26-Jun-03,-0.513452739,-0.49826813,0.021578096,0.106602063,0.321206349,0.24266179,-0.026180846,0.354033853,-0.200685043,0.25229109,Up
27-Jun-03,-0.512158823,-0.496572421,0.028984957,0.096258319,0.326154391,0.250117199,-0.028083422,0.381125108,-0.381249338,0.243840598,Up
30-Jun-03,-0.510629943,-0.495241184,0.018169956,0.096381302,0.344157767,0.300675568,-0.029708718,0.309830283,0.064170536,0.292007462,Up
01-Jul-03,-0.509649841,-0.495390513,0.01776547,0.05301792,0.302981509,0.245487201,-0.032054166,0.272386226,0.001906165,0.214759745,Down
02-Jul-03,-0.508686527,-0.495558646,0.013662168,0.048675731,0.292535527,0.237023363,-0.033341195,0.218581121,0.421893152,0.186004063,Down
03-Jul-03,-0.507639219,-0.49342933,0.012677867,0.079309757,0.291304431,0.24711119,-0.03406598,0.31069516,-0.171166368,0.184603784,Up
04-Jul-03,-0.506944896,-0.494399966,0.01584147,0.043672003,0.263087541,0.162836999,-0.033995538,0.226731318,0.291740133,0.142434248,Down
07-Jul-03,-0.506090557,-0.494942527,0.016475114,0.03459577,0.260399758,0.247395768,-0.033851551,0.18239382,0.389655739,0.084925412,Down
08-Jul-03,-0.505060545,-0.493994014,0.008374629,0.047755484,0.270402382,0.306589117,-0.033128921,0.246679166,0.23154345,0.107169793,Up
09-Jul-03,-0.504475423,-0.494485692,0.001604488,0.019417063,0.243687601,0.214895078,-0.032316593,0.108245668,0.125830327,0.04947594,Down
10-Jul-03,-0.503756286,-0.491231435,0.005938486,0.108557681,0.244448177,0.240307608,-0.030746428,0.375599122,-0.393663126,0.299436673,Up
11-Jul-03,-0.503229495,-0.491417819,0.001718298,0.063872297,0.231852661,0.191966699,-0.030139048,0.106115784,0.219058724,0.330927287,Down
14-Jul-03,-0.502587286,-0.488957215,0.008975975,0.089758224,0.229276825,0.216880079,-0.030012593,0.364513886,-0.224626468,0.342623593,Up
15-Jul-03,-0.502124309,-0.490860325,0.004151365,0.01840519,0.215815301,0.11123055,-0.030420306,0.066702747,0.142767633,0.163367445,Down
16-Jul-03,-0.501444568,-0.488907439,0.003660753,0.062491473,0.221188496,0.162376182,-0.028708744,0.318664633,-0.378611962,0.174010738,Up
17-Jul-03,-0.501280539,-0.491824324,-0.001751361,-0.023955668,0.181026683,-0.012244084,-0.026956118,-0.159375417,0.437399663,0.084815964,Down
18-Jul-03,-0.501137876,-0.49300402,-0.003523102,-0.065807058,0.138448274,-0.019601493,-0.024721306,-0.308075102,0.149681313,-0.138922795,Down
21-Jul-03,-0.501380641,-0.497317958,-0.018156881,-0.177120663,0.056107882,-0.125383421,-0.020941445,-0.577028463,0.482952791,-0.376760162,Down
22-Jul-03,-0.501807669,-0.498172449,-0.019165789,-0.13809511,-0.016172813,-0.17237752,-0.015374825,-0.511218685,0.103667883,-0.423675937,Down
23-Jul-03,-0.502050151,-0.496858357,-0.024560985,-0.084617329,-0.05663369,-0.123121593,-0.009774165,-0.399963484,-0.064933974,-0.309387812,Up
24-Jul-03,-0.502115491,-0.491870782,-0.010173282,0.00182343,-0.098144593,-0.078795025,-0.00573741,0.022300575,-0.397959374,-0.089167864,Up
25-Jul-03,-0.501831748,-0.488641413,-0.008035504,0.057792335,-0.100509201,-0.008274366,-0.003532232,0.295709295,-0.345115866,0.122937928,Up
28-Jul-03,-0.501724298,-0.487905831,-0.000697852,0.070540861,-0.107983185,-0.041431908,-0.004779892,0.255723441,0.31626485,0.21948568,Down
29-Jul-03,-0.501282857,-0.486540857,-0.002332714,0.070751915,-0.087624586,0.031392333,-0.007354432,0.359016987,-0.405278734,0.172218726,Up
30-Jul-03,-0.500950674,-0.485657053,0.008236212,0.084443044,-0.079087219,0.011273594,-0.008401337,0.331876873,0.006145562,0.217117741,Up
